Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-937061,"TRIF(TICAM1)-mediated TLR4 signaling ",9,121,0.007969439504709214,0.40987028117454094,0.5139667094100329,18,70,0.004972297201307004,9606,Homo sapiens,"ATF2;USP14;CASP8;IRAK1;RIPK2;NKIRAS2;SARM1;FADD;TP53","","R-HSA-2562564;R-HSA-9750226;R-HSA-450337;R-HSA-9750942;R-HSA-2562541;R-HSA-9757951;R-HSA-450346;R-HSA-9749464;R-HSA-9757954;R-HSA-168053;R-HSA-936985;R-HSA-9758604;R-HSA-168184;R-HSA-168440;R-HSA-9749487;R-HSA-2201338;R-HSA-168921;R-HSA-9773803"
R-HSA-8849470,"PTK6 Regulates Cell Cycle",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"CDK4","","R-HSA-8848436;R-HSA-8848414"
R-HSA-5660668,"CLEC7A/inflammasome pathway",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,3,4,2.841312686461145E-4,9606,Homo sapiens,"CASP8","","R-HSA-5660662;R-HSA-5660663;R-HSA-5660665"
R-HSA-9017802,"Noncanonical activation of NOTCH3",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,2,1.4206563432305724E-4,9606,Homo sapiens,"NCSTN","","R-HSA-9017817"
R-HSA-446388,"Regulation of cytoskeletal remodeling and cell spreading by IPP complex components",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,2,5,3.5516408580764315E-4,9606,Homo sapiens,"PARVA","","R-HSA-446372;R-HSA-446322"
R-HSA-5674499,"Negative feedback regulation of MAPK pathway",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,3,2.1309845148458588E-4,9606,Homo sapiens,"MAP2K2","","R-HSA-5674496"
R-HSA-111457,"Release of apoptotic factors from the mitochondria",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,4,2.841312686461145E-4,9606,Homo sapiens,"DFNA5","","R-HSA-114284"
R-HSA-2660825,"Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"ADAM10","","R-HSA-2666278"
R-HSA-9758919,"Epithelial-Mesenchymal Transition (EMT) during gastrulation",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"FGFR1","","R-HSA-9756439"
R-HSA-2660826,"Constitutive Signaling by NOTCH1 t(7;9)(NOTCH1:M1580_K2555) Translocation Mutant",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"ADAM10","","R-HSA-2666278"
R-HSA-8941855,"RUNX3 regulates CDKN1A transcription",1,8,5.269050912204439E-4,0.4115163988735532,0.5139667094100329,1,6,4.2619690296917176E-4,9606,Homo sapiens,"TP53","","R-HSA-8952128"
R-HSA-381676,"Glucagon-like Peptide-1 (GLP1) regulates insulin secretion",4,50,0.0032931568201277745,0.4226271305846905,0.5139667094100329,8,12,8.523938059383435E-4,9606,Homo sapiens,"GNAS;ITPR2;IQGAP1","","R-HSA-381607;R-HSA-422320;R-HSA-381644;R-HSA-381612;R-HSA-9728664;R-HSA-381704;R-HSA-381707;R-HSA-381706"
R-HSA-165159,"MTOR signalling",4,50,0.0032931568201277745,0.4226271305846905,0.5139667094100329,17,29,0.00205995169768433,9606,Homo sapiens,"RPS6KB1;RHEB;STRADA;EIF4EBP1","","R-HSA-447074;R-HSA-165766;R-HSA-200421;R-HSA-377186;R-HSA-165195;R-HSA-5672828;R-HSA-380942;R-HSA-5672824;R-HSA-165708;R-HSA-165680;R-HSA-165777;R-HSA-165718;R-HSA-380979;R-HSA-165758;R-HSA-165726;R-HSA-5672843;R-HSA-165692"
R-HSA-1250196,"SHC1 events in ERBB2 signaling",3,36,0.0023710729104919974,0.4265655205407137,0.5139667094100329,6,6,4.2619690296917176E-4,9606,Homo sapiens,"SHC1","","R-HSA-1250195;R-HSA-1250486;R-HSA-8934446;R-HSA-1963578;R-HSA-8934465;R-HSA-1250463"
R-HSA-5675482,"Regulation of necroptotic cell death",3,36,0.0023710729104919974,0.4265655205407137,0.5139667094100329,5,17,0.0012075578917459867,9606,Homo sapiens,"CASP8;FADD;OGT","","R-HSA-9686930;R-HSA-3465429;R-HSA-5357828;R-HSA-5675456;R-HSA-9687828"
R-HSA-5223345,"Miscellaneous transport and binding events",3,36,0.0023710729104919974,0.4265655205407137,0.5139667094100329,3,13,9.234266230998721E-4,9606,Homo sapiens,"MRS2;LRRC8D;MAGT1","","R-HSA-5339538;R-HSA-5336466;R-HSA-8941543"
R-HSA-3560801,"Defective B3GAT3 causes JDSSDHD",2,22,0.0014489890008562208,0.4280254256527115,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"VCAN;GPC1","","R-HSA-3560802"
R-HSA-2022857,"Keratan sulfate degradation",2,22,0.0014489890008562208,0.4280254256527115,0.5139667094100329,2,7,4.972297201307004E-4,9606,Homo sapiens,"HEXA","","R-HSA-1638053;R-HSA-9638078"
R-HSA-5205685,"PINK1-PRKN Mediated Mitophagy",2,22,0.0014489890008562208,0.4280254256527115,0.5139667094100329,2,8,5.68262537292229E-4,9606,Homo sapiens,"TOMM70;ATG12","","R-HSA-5205663;R-HSA-5205661"
R-HSA-5419276,"Mitochondrial translation termination",7,94,0.006191134821840216,0.4304255603257736,0.5139667094100329,5,5,3.5516408580764315E-4,9606,Homo sapiens,"PTCD3;MRPL3;MRPS15;MRPS16;MRPL24;DAP3;MRPL11","","R-HSA-5419264;R-HSA-5419281;R-HSA-5419271;R-HSA-5419273;R-HSA-5419277"
R-HSA-141424,"Amplification of signal from the kinetochores",7,94,0.006191134821840216,0.4304255603257736,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"CENPF;XPO1;BIRC5;BUB1B;KNTC1;BUB3;BUB1","","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-141444,"Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal",7,94,0.006191134821840216,0.4304255603257736,0.5139667094100329,4,4,2.841312686461145E-4,9606,Homo sapiens,"CENPF;XPO1;BIRC5;BUB1B;KNTC1;BUB3;BUB1","","R-HSA-141409;R-HSA-141431;R-HSA-141422;R-HSA-141439"
R-HSA-5389840,"Mitochondrial translation elongation",7,94,0.006191134821840216,0.4304255603257736,0.5139667094100329,5,8,5.68262537292229E-4,9606,Homo sapiens,"PTCD3;MRPL3;MRPS15;MRPS16;MRPL24;DAP3;MRPL11","","R-HSA-5389842;R-HSA-5389857;R-HSA-5389848;R-HSA-5419279;R-HSA-5419261"
R-HSA-112399,"IRS-mediated signalling",5,65,0.004281103866166107,0.43100107030287027,0.5139667094100329,1,9,6.392953544537576E-4,9606,Homo sapiens,"FGF9;FGF18;PIK3C3;FGFR1","","R-HSA-109699"
R-HSA-157579,"Telomere Maintenance",8,109,0.007179081867878548,0.43446825383158205,0.5139667094100329,30,34,0.0024151157834919734,9606,Homo sapiens,"PRIM2;DAXX;RFC2;H2AFX;ATRX;HIST1H2BH;TERF1;HIST1H2BD","","R-HSA-9670101;R-HSA-181450;R-HSA-164617;R-HSA-164620;R-HSA-163090;R-HSA-9670149;R-HSA-163099;R-HSA-174427;R-HSA-163096;R-HSA-174425;R-HSA-174438;R-HSA-174439;R-HSA-9668597;R-HSA-9686521;R-HSA-174441;R-HSA-174446;R-HSA-174447;R-HSA-174444;R-HSA-174445;R-HSA-9686524;R-HSA-9670114;R-HSA-174451;R-HSA-174448;R-HSA-163120;R-HSA-9668902;R-HSA-174452;R-HSA-174456;R-HSA-176702;R-HSA-176700;R-HSA-9007926"
R-HSA-381340,"Transcriptional regulation of white adipocyte differentiation",8,109,0.007179081867878548,0.43446825383158205,0.5139667094100329,10,19,0.001349623526069044,9606,Homo sapiens,"NCOA2;TRAM1;MED14;MED13;CDK4;CHD9;CARM1;MED13L","","R-HSA-1183058;R-HSA-560472;R-HSA-560473;R-HSA-560491;R-HSA-560493;R-HSA-560510;R-HSA-381309;R-HSA-1183003;R-HSA-560498;R-HSA-560517"
R-HSA-499943,"Interconversion of nucleotide di- and triphosphates",6,80,0.0052690509122044395,0.4367802688194782,0.5139667094100329,9,33,0.002344082966330445,9606,Homo sapiens,"DCTD;RRM2;NME3;AK5;DCTPP1;NME1","","R-HSA-6786257;R-HSA-111751;R-HSA-110137;R-HSA-482621;R-HSA-6806877;R-HSA-110138;R-HSA-482619;R-HSA-73596;R-HSA-111742"
R-HSA-351202,"Metabolism of polyamines",6,80,0.0052690509122044395,0.4367802688194782,0.5139667094100329,1,17,0.0012075578917459867,9606,Homo sapiens,"RPN2;PSMD14;PSMB3;PSMC4;PSME3","","R-HSA-353125"
R-HSA-5654743,"Signaling by FGFR4",4,51,0.00335901995653033,0.43722425850252944,0.5139667094100329,27,41,0.0029123455036226737,9606,Homo sapiens,"FGF9;SHC1;FGF18","","R-HSA-5654422;R-HSA-5654423;R-HSA-5654418;R-HSA-5654163;R-HSA-5654428;R-HSA-5654684;R-HSA-5654426;R-HSA-5654425;R-HSA-5654169;R-HSA-5654662;R-HSA-5654151;R-HSA-5654663;R-HSA-5654658;R-HSA-5654659;R-HSA-5654734;R-HSA-5654669;R-HSA-5654667;R-HSA-5654664;R-HSA-8941613;R-HSA-5654655;R-HSA-5654717;R-HSA-5654653;R-HSA-5654714;R-HSA-5654651;R-HSA-5654566;R-HSA-190326;R-HSA-190265"
R-HSA-212436,"Generic Transcription Pathway",107,1588,0.10459066060725812,0.44220457774500055,0.5139667094100329,298,884,0.06279301037079131,9606,Homo sapiens,"ZNF254;KDM5B;GPI;ATF2;COX7B;STEAP3;PHF20;ZNF43;YEATS4;CHD4;COX7C;GLS;YY1;MED14;XPO1;CASP8;MED13;ZFP30;CASP6;TOPBP1;NBN;SKP2;CEP55;ZNF443;DAXX;CSNK2A1;RFC2;H2AFX;CNPY2;ZNF91;PSME3;BIRC5;ANAPC5;HIST1H2BH;MET;TP53;HIST1H2BD;ZNF430;RPN2;PSMD14;COX5B;HSPD1;IRAK1;PSMB3;SPP1;TCEB2;PMAIP1;ZNF426;TMEM208;COX11;ZNF302;SKIL;MBD3;FANCI;SMARCE1;TFAP2C;SURF1;RRM2;UBE2I;CBX5;CBX3;USP9X;TAF10;PLK2;SSRP1;LRPPRC;SMARCA4;COL1A1;RAD50;CDK7;TP53I3;COL1A2;CNOT7;RHEB;CDK4;UBE2S;PSMC4;CARM1;CNOT2;ITGBL1;CDK12;TCF3;ATR;EZH2","","R-HSA-8936584;R-HSA-8937097;R-HSA-6799462;R-HSA-6805103;R-HSA-3222072;R-HSA-8864395;R-HSA-8951428;R-HSA-6799466;R-HSA-8956568;R-HSA-8937113;R-HSA-6805109;R-HSA-6791285;R-HSA-6805620;R-HSA-8937118;R-HSA-8864412;R-HSA-6791291;R-HSA-8936599;R-HSA-8936616;R-HSA-8939688;R-HSA-9769141;R-HSA-6799431;R-HSA-8869542;R-HSA-6805061;R-HSA-8956586;R-HSA-6805059;R-HSA-8936621;R-HSA-8936608;R-HSA-8864431;R-HSA-870437;R-HSA-8864426;R-HSA-2186767;R-HSA-8869558;R-HSA-8939706;R-HSA-69685;R-HSA-3222020;R-HSA-6799441;R-HSA-8864433;R-HSA-380979;R-HSA-9007283;R-HSA-8936628;R-HSA-6798374;R-HSA-3222128;R-HSA-8864453;R-HSA-870479;R-HSA-8956608;R-HSA-6805035;R-HSA-9769177;R-HSA-8865491;R-HSA-8864466;R-HSA-3222116;R-HSA-6799409;R-HSA-3239014;R-HSA-9769165;R-HSA-9009362;R-HSA-8953556;R-HSA-8865498;R-HSA-6799418;R-HSA-6799416;R-HSA-6801415;R-HSA-8938217;R-HSA-6804998;R-HSA-6804996;R-HSA-8865505;R-HSA-376419;R-HSA-6800396;R-HSA-8954110;R-HSA-3222093;R-HSA-6801637;R-HSA-6805730;R-HSA-6804194;R-HSA-6804193;R-HSA-8865280;R-HSA-6805740;R-HSA-139913;R-HSA-8937989;R-HSA-6801641;R-HSA-8864278;R-HSA-6802165;R-HSA-8985627;R-HSA-8936989;R-HSA-382096;R-HSA-6791409;R-HSA-9007647;R-HSA-9007646;R-HSA-8936979;R-HSA-6805755;R-HSA-6802170;R-HSA-5632759;R-HSA-6798020;R-HSA-6791363;R-HSA-8985644;R-HSA-6801089;R-HSA-6798031;R-HSA-8936481;R-HSA-8936995;R-HSA-5632766;R-HSA-8937016;R-HSA-8864307;R-HSA-8937022;R-HSA-6804191;R-HSA-6798044;R-HSA-6804188;R-HSA-6791387;R-HSA-3700984;R-HSA-3222259;R-HSA-9733207;R-HSA-8937037;R-HSA-6800044;R-HSA-3700981;R-HSA-6800042;R-HSA-975040;R-HSA-6797993;R-HSA-8952408;R-HSA-8864343;R-HSA-8937050;R-HSA-6791349;R-HSA-6791348;R-HSA-6798004;R-HSA-6801087;R-HSA-6805126;R-HSA-6805638;R-HSA-6791302;R-HSA-8953452;R-HSA-6805122;R-HSA-6800001;R-HSA-9733247;R-HSA-3222237;R-HSA-6791306;R-HSA-8864361;R-HSA-8952442;R-HSA-9733216;R-HSA-6805650;R-HSA-6791327;R-HSA-8864381;R-HSA-6791323;R-HSA-5693609;R-HSA-6796647;R-HSA-4331331;R-HSA-3215152;R-HSA-3790130;R-HSA-6799722;R-HSA-4331340;R-HSA-6796649;R-HSA-3234081;R-HSA-8853911;R-HSA-8939929;R-HSA-6811508;R-HSA-3234084;R-HSA-3215144;R-HSA-6800253;R-HSA-8853915;R-HSA-6806394;R-HSA-6800250;R-HSA-3234094;R-HSA-6806392;R-HSA-5632887;R-HSA-5632892;R-HSA-8939938;R-HSA-9615801;R-HSA-6811479;R-HSA-8961982;R-HSA-3700992;R-HSA-3700997;R-HSA-6803801;R-HSA-6797606;R-HSA-6805285;R-HSA-6797090;R-HSA-9615829;R-HSA-6805792;R-HSA-6801184;R-HSA-8864718;R-HSA-6798126;R-HSA-70475;R-HSA-6792491;R-HSA-6801195;R-HSA-5629189;R-HSA-5629187;R-HSA-6798129;R-HSA-6797616;R-HSA-5633295;R-HSA-6801213;R-HSA-6798139;R-HSA-6798138;R-HSA-8864729;R-HSA-6801209;R-HSA-6803719;R-HSA-6798082;R-HSA-6801666;R-HSA-6798081;R-HSA-9008110;R-HSA-6801166;R-HSA-6801675;R-HSA-9007591;R-HSA-8865256;R-HSA-6798615;R-HSA-6798611;R-HSA-6804242;R-HSA-8865265;R-HSA-5633314;R-HSA-6805276;R-HSA-6804762;R-HSA-6805785;R-HSA-6805479;R-HSA-6799332;R-HSA-212352;R-HSA-6803425;R-HSA-6798304;R-HSA-6803437;R-HSA-163214;R-HSA-6803946;R-HSA-3215295;R-HSA-8939801;R-HSA-5628871;R-HSA-9008412;R-HSA-4411357;R-HSA-212380;R-HSA-6799815;R-HSA-6797766;R-HSA-8874789;R-HSA-3215251;R-HSA-6800836;R-HSA-6797763;R-HSA-4411367;R-HSA-8874797;R-HSA-6803917;R-HSA-173481;R-HSA-6801355;R-HSA-6803914;R-HSA-6798282;R-HSA-6804425;R-HSA-6803400;R-HSA-5628901;R-HSA-8939833;R-HSA-6793685;R-HSA-8935740;R-HSA-140214;R-HSA-5632993;R-HSA-8986940;R-HSA-5628899;R-HSA-8986943;R-HSA-6803935;R-HSA-6805470;R-HSA-8935730;R-HSA-8935731;R-HSA-6798299;R-HSA-8939829;R-HSA-8864569;R-HSA-6804441;R-HSA-8864577;R-HSA-6799777;R-HSA-3222006;R-HSA-5632914;R-HSA-8952128;R-HSA-5632924;R-HSA-70609;R-HSA-9008475;R-HSA-212432;R-HSA-5633414;R-HSA-2186741;R-HSA-8864595;R-HSA-6804402;R-HSA-5632386;R-HSA-6800816;R-HSA-6803391;R-HSA-8957265;R-HSA-2186747;R-HSA-6803388;R-HSA-6798268;R-HSA-5632393;R-HSA-9007447;R-HSA-9007465;R-HSA-5633460;R-HSA-9007464;R-HSA-9007467;R-HSA-6806405;R-HSA-6804879;R-HSA-6799246;R-HSA-6806413;R-HSA-6806412;R-HSA-9007462;R-HSA-3221982;R-HSA-6806408;R-HSA-6805399;R-HSA-6800279;R-HSA-6806423;R-HSA-5633441;R-HSA-6806419;R-HSA-8939900;R-HSA-6803858;R-HSA-6806417;R-HSA-6799761;R-HSA-6797712;R-HSA-6804383;R-HSA-6803871;R-HSA-6804379;R-HSA-5632939;R-HSA-6806425;R-HSA-3215310"
R-HSA-9725370,"Signaling by ALK fusions and activated point mutants",5,66,0.0043469670025686625,0.4437985241238598,0.5139667094100329,12,29,0.00205995169768433,9606,Homo sapiens,"TFG;SHC1;STAT3;SEC31A","","R-HSA-9712085;R-HSA-9700181;R-HSA-9710917;R-HSA-9712086;R-HSA-9700193;R-HSA-9701810;R-HSA-9710914;R-HSA-9700179;R-HSA-9724099;R-HSA-9725357;R-HSA-9700190;R-HSA-9712079"
R-HSA-9700206,"Signaling by ALK in cancer",5,66,0.0043469670025686625,0.4437985241238598,0.5139667094100329,12,37,0.0026282142349765593,9606,Homo sapiens,"TFG;SHC1;STAT3;SEC31A","","R-HSA-9712085;R-HSA-9700181;R-HSA-9710917;R-HSA-9712086;R-HSA-9700193;R-HSA-9701810;R-HSA-9710914;R-HSA-9700179;R-HSA-9724099;R-HSA-9725357;R-HSA-9700190;R-HSA-9712079"
R-HSA-5693568,"Resolution of D-loop Structures through Holliday Junction Intermediates",3,37,0.002436936046894553,0.44384445987208054,0.5139667094100329,6,9,6.392953544537576E-4,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686410;R-HSA-5686440"
R-HSA-5609975,"Diseases associated with glycosylation precursor biosynthesis",3,37,0.002436936046894553,0.44384445987208054,0.5139667094100329,3,15,0.0010654922574229295,9606,Homo sapiens,"PMM2;GFPT1;MPI","","R-HSA-3781832;R-HSA-4085027;R-HSA-3781926"
R-HSA-186763,"Downstream signal transduction",3,37,0.002436936046894553,0.44384445987208054,0.5139667094100329,2,16,0.001136525074584458,9606,Homo sapiens,"STAT3;NCK1","","R-HSA-380782;R-HSA-382058"
R-HSA-193704,"p75 NTR receptor-mediated signalling",8,110,0.007244945004281104,0.44433248436411465,0.5139667094100329,15,50,0.003551640858076431,9606,Homo sapiens,"PRKCI;NCSTN;IRAK1;BAD;RIPK2;ITSN1;OBSL1","","R-HSA-193665;R-HSA-193703;R-HSA-193641;R-HSA-193705;R-HSA-205039;R-HSA-193647;R-HSA-193682;R-HSA-205075;R-HSA-193686;R-HSA-193684;R-HSA-193656;R-HSA-205112;R-HSA-193694;R-HSA-209566;R-HSA-193695"
R-HSA-72172,"mRNA Splicing",14,199,0.013106764144108543,0.44746304175054163,0.5139667094100329,14,14,9.944594402614007E-4,9606,Homo sapiens,"SRRM2;PRPF40A;LSM5;PRPF19;U2SURP;GCFC2;NUDT21;SNRPD2;FIP1L1;HNRNPH1;SNRPE;SNRNP25;SRSF11","","R-HSA-72160;R-HSA-72130;R-HSA-75079;R-HSA-72231;R-HSA-75081;R-HSA-75080;R-HSA-72139;R-HSA-72107;R-HSA-75083;R-HSA-75082;R-HSA-72143;R-HSA-156661;R-HSA-72124;R-HSA-72127"
R-HSA-190370,"FGFR1b ligand binding and activation",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"FGFR1","","R-HSA-190245;R-HSA-190427"
R-HSA-3595172,"Defective CHST3 causes SEDCJD",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"VCAN","","R-HSA-3595175"
R-HSA-3595174,"Defective CHST14 causes EDS, musculocontractural type",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,1,1,7.103281716152862E-5,9606,Homo sapiens,"VCAN","","R-HSA-3636919"
R-HSA-8857538,"PTK6 promotes HIF1A stabilization",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,4,6,4.2619690296917176E-4,9606,Homo sapiens,"ERBIN","","R-HSA-8857583;R-HSA-8857565;R-HSA-9634702;R-HSA-8857577"
R-HSA-6806942,"MET Receptor Activation",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,3,5,3.5516408580764315E-4,9606,Homo sapiens,"MET","","R-HSA-6806974;R-HSA-6806957;R-HSA-6800298"
R-HSA-426486,"Small interfering RNA (siRNA) biogenesis",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"TSN","","R-HSA-9023909"
R-HSA-8866423,"VLDL assembly",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"P4HB","","R-HSA-8866329"
R-HSA-8964011,"HDL clearance",1,9,5.927682276229994E-4,0.44926506543509215,0.5139667094100329,1,5,3.5516408580764315E-4,9606,Homo sapiens,"HDLBP","","R-HSA-8858252"
R-HSA-3928664,"Ephrin signaling",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,11,11,7.813609887768149E-4,9606,Homo sapiens,"EPHB2;NCK1","","R-HSA-3928633;R-HSA-3928639;R-HSA-3928594;R-HSA-3928625;R-HSA-3928641;R-HSA-3928640;R-HSA-3928631;R-HSA-3928615;R-HSA-3928614;R-HSA-4093329;R-HSA-3928580"
R-HSA-163210,"Formation of ATP by chemiosmotic coupling",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,3,3,2.1309845148458588E-4,9606,Homo sapiens,"ATP5H;ATP5G2","","R-HSA-164834;R-HSA-164832;R-HSA-164840"
R-HSA-73980,"RNA Polymerase III Transcription Termination",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,2,2,1.4206563432305724E-4,9606,Homo sapiens,"SSB;POLR3D","","R-HSA-113449;R-HSA-113454"
R-HSA-2033519,"Activated point mutants of FGFR2",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,6,10,7.103281716152863E-4,9606,Homo sapiens,"FGF9;FGF18","","R-HSA-2033486;R-HSA-2077421;R-HSA-2033474;R-HSA-2077424;R-HSA-2033472;R-HSA-2033488"
R-HSA-9665348,"Signaling by ERBB2 ECD mutants",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,8,15,0.0010654922574229295,9606,Homo sapiens,"SHC1;ERBIN","","R-HSA-9665413;R-HSA-9665412;R-HSA-9665416;R-HSA-9665406;R-HSA-9665389;R-HSA-9665405;R-HSA-9665388;R-HSA-9665404"
R-HSA-1839117,"Signaling by cytosolic FGFR1 fusion mutants",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,7,14,9.944594402614007E-4,9606,Homo sapiens,"STAT3;FGFR1OP","","R-HSA-1839039;R-HSA-1839080;R-HSA-1839065;R-HSA-1888198;R-HSA-1839078;R-HSA-1839031;R-HSA-1839091"
R-HSA-164378,"PKA activation in glucagon signalling",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,1,2,1.4206563432305724E-4,9606,Homo sapiens,"GNAS","","R-HSA-164377"
R-HSA-5625900,"RHO GTPases activate CIT",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,2,6,4.2619690296917176E-4,9606,Homo sapiens,"PPP1R12A;PRC1","","R-HSA-5671970;R-HSA-5671919"
R-HSA-2979096,"NOTCH2 Activation and Transmission of Signal to the Nucleus",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,3,11,7.813609887768149E-4,9606,Homo sapiens,"NCSTN;ADAM10","","R-HSA-2974731;R-HSA-157640;R-HSA-157629"
R-HSA-156711,"Polo-like kinase mediated events",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,2,15,0.0010654922574229295,9606,Homo sapiens,"CENPF","","R-HSA-4088441;R-HSA-4088439"
R-HSA-111471,"Apoptotic factor-mediated response",2,23,0.0015148521372587763,0.4502872416103991,0.5139667094100329,3,28,0.0019889188805228015,9606,Homo sapiens,"AVEN;DFNA5","","R-HSA-114256;R-HSA-6805507;R-HSA-114284"
R-HSA-69236,"G1 Phase",4,52,0.0034248830929328854,0.4517139217461422,0.5139667094100329,13,17,0.0012075578917459867,9606,Homo sapiens,"CDK7;CDK4;E2F3;SKP2","","R-HSA-182594;R-HSA-9754130;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8941895;R-HSA-8941915;R-HSA-1363328;R-HSA-1363331;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095"
R-HSA-69231,"Cyclin D associated events in G1",4,52,0.0034248830929328854,0.4517139217461422,0.5139667094100329,13,17,0.0012075578917459867,9606,Homo sapiens,"CDK7;CDK4;E2F3;SKP2","","R-HSA-182594;R-HSA-9754130;R-HSA-8942607;R-HSA-9018017;R-HSA-69227;R-HSA-8941895;R-HSA-8941915;R-HSA-1363328;R-HSA-1363331;R-HSA-8942803;R-HSA-8942836;R-HSA-1226094;R-HSA-1226095"
R-HSA-5693537,"Resolution of D-Loop Structures",3,38,0.002502799183297109,0.4609145598985106,0.5139667094100329,7,10,7.103281716152863E-4,9606,Homo sapiens,"RAD50;NBN;PALB2","","R-HSA-5693589;R-HSA-5686469;R-HSA-5686483;R-HSA-5693539;R-HSA-5693584;R-HSA-5686410;R-HSA-5686440"
R-HSA-6783310,"Fanconi Anemia Pathway",4,53,0.003490746229335441,0.4660805855132455,0.5139667094100329,11,15,0.0010654922574229295,9606,Homo sapiens,"FANCI;FANCL;ATR;FANCF","","R-HSA-6786166;R-HSA-6785126;R-HSA-6785732;R-HSA-6785986;R-HSA-6788385;R-HSA-6785361;R-HSA-6785342;R-HSA-6786171;R-HSA-6786155;R-HSA-6785594;R-HSA-6788392"
R-HSA-5654741,"Signaling by FGFR3",4,53,0.003490746229335441,0.4660805855132455,0.5139667094100329,29,43,0.0030544111379457307,9606,Homo sapiens,"FGF9;SHC1;FGF18","","R-HSA-5654679;R-HSA-5654224;R-HSA-5654416;R-HSA-5654623;R-HSA-5654148;R-HSA-5654222;R-HSA-5654413;R-HSA-5654730;R-HSA-5654408;R-HSA-5654409;R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-5654643;R-HSA-5654640;R-HSA-5654641;R-HSA-5654705;R-HSA-5654631;R-HSA-5654628;R-HSA-5654565;R-HSA-190385;R-HSA-8941628;R-HSA-190263;R-HSA-190388;R-HSA-5654625;R-HSA-190261;R-HSA-5654637;R-HSA-5654634;R-HSA-5654633"
R-HSA-76009,"Platelet Aggregation (Plug Formation)",4,53,0.003490746229335441,0.4660805855132455,0.5139667094100329,12,27,0.001917886063361273,9606,Homo sapiens,"COL1A1;COL1A2;SHC1;PTK2","","R-HSA-443910;R-HSA-372693;R-HSA-354165;R-HSA-354087;R-HSA-372705;R-HSA-432096;R-HSA-443905;R-HSA-354066;R-HSA-354124;R-HSA-354073;R-HSA-372697;R-HSA-429529"
R-HSA-379724,"tRNA Aminoacylation",5,68,0.004478693275373773,0.46916763116740434,0.5139667094100329,12,42,0.0029833783207842022,9606,Homo sapiens,"AIMP2;DARS;TARS;GARS;EPRS","","R-HSA-379893;R-HSA-379861;R-HSA-379974;R-HSA-380048;R-HSA-380240;R-HSA-380002;R-HSA-379982;R-HSA-379865;R-HSA-379993;R-HSA-380008;R-HSA-379867;R-HSA-379994"
