Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9607240,"FLT3 Signaling",3,48,0.0031614305473226635,0.6130474734855522,0.6665058674947857,12,43,0.0030544111379457307,9606,Homo sapiens,"SOCS2;GAB2;SH2B3","","R-HSA-9706293;R-HSA-9645137;R-HSA-9606784;R-HSA-9606624;R-HSA-9645126;R-HSA-9706354;R-HSA-9698170;R-HSA-9607224;R-HSA-9706328;R-HSA-9606622;R-HSA-9645134;R-HSA-9706315"
R-HSA-111996,"Ca-dependent events",3,48,0.0031614305473226635,0.6130474734855522,0.6665058674947857,5,27,0.001917886063361273,9606,Homo sapiens,"ADCY9;PRKAR2B;PRKCD","","R-HSA-111970;R-HSA-111925;R-HSA-8951727;R-HSA-111930;R-HSA-111966"
R-HSA-196854,"Metabolism of vitamins and cofactors",24,382,0.025159718105776198,0.6222310133939706,0.6665058674947857,27,205,0.014561727518113368,9606,Homo sapiens,"AMN;ALDH1L1;GADD45B;AKR1C1;MCCC1;AKR1C3;SLC52A1;MTHFR;LPL;PTGS2;ACACB;GPHN;CYB5R3;VNN2;NAMPT;GPC3;MAL;PDSS2;LDLR;SLC19A1;SLC19A2","","R-HSA-197250;R-HSA-947531;R-HSA-2404131;R-HSA-3065959;R-HSA-199626;R-HSA-3000103;R-HSA-2423785;R-HSA-200652;R-HSA-3323111;R-HSA-6808496;R-HSA-2424254;R-HSA-2395768;R-HSA-3165230;R-HSA-3000137;R-HSA-947499;R-HSA-200676;R-HSA-4167511;R-HSA-2993799;R-HSA-198824;R-HSA-2162253;R-HSA-2429643;R-HSA-2309773;R-HSA-4167501;R-HSA-8938300;R-HSA-9759202;R-HSA-9759209;R-HSA-2855252"
R-HSA-9703465,"Signaling by FLT3 fusion proteins",2,32,0.0021076203648817756,0.6231798439571388,0.6665058674947857,11,18,0.0012785907089075152,9606,Homo sapiens,"GAB2;SPTBN1","","R-HSA-9703430;R-HSA-9703440;R-HSA-9703441;R-HSA-9703442;R-HSA-9703437;R-HSA-9703438;R-HSA-9703439;R-HSA-9703432;R-HSA-9703433;R-HSA-9703434;R-HSA-9703435"
R-HSA-70635,"Urea cycle",2,32,0.0021076203648817756,0.6231798439571388,0.6665058674947857,2,8,5.68262537292229E-4,9606,Homo sapiens,"ARG2;ARG1","","R-HSA-452036;R-HSA-70569"
R-HSA-8874081,"MET activates PTK2 signaling",2,32,0.0021076203648817756,0.6231798439571388,0.6665058674947857,1,5,3.5516408580764315E-4,9606,Homo sapiens,"LAMA2;LAMC3","","R-HSA-8874079"
R-HSA-9022699,"MECP2 regulates neuronal receptors and channels",2,32,0.0021076203648817756,0.6231798439571388,0.6665058674947857,2,26,0.0018468532461997443,9606,Homo sapiens,"PTPN1","","R-HSA-9023549;R-HSA-9023538"
R-HSA-1643713,"Signaling by EGFR in Cancer",2,32,0.0021076203648817756,0.6231798439571388,0.6665058674947857,1,42,0.0029833783207842022,9606,Homo sapiens,"TGFA;HBEGF","","R-HSA-1225978"
R-HSA-2559580,"Oxidative Stress Induced Senescence",7,114,0.007508397549891326,0.6247953887538069,0.6665058674947857,15,40,0.0028413126864611452,9606,Homo sapiens,"KDM6B;MAPK10;AGO4;MAPKAPK2;TNIK","","R-HSA-168162;R-HSA-3222546;R-HSA-3209111;R-HSA-450222;R-HSA-168136;R-HSA-450348;R-HSA-3225851;R-HSA-3209114;R-HSA-3209151;R-HSA-3222593;R-HSA-3223200;R-HSA-3222533;R-HSA-8979071;R-HSA-3225867;R-HSA-450333"
R-HSA-5674135,"MAP2K and MAPK activation",3,49,0.003227293683725219,0.6268398958724026,0.6665058674947857,8,12,8.523938059383435E-4,9606,Homo sapiens,"VWF;FGG;ARRB1","","R-HSA-9657603;R-HSA-5672980;R-HSA-5672978;R-HSA-9657606;R-HSA-5672972;R-HSA-5672973;R-HSA-9657608;R-HSA-9657599"
R-HSA-9656223,"Signaling by RAF1 mutants",3,49,0.003227293683725219,0.6268398958724026,0.6665058674947857,4,7,4.972297201307004E-4,9606,Homo sapiens,"VWF;FGG;ARRB1","","R-HSA-9656211;R-HSA-9656209;R-HSA-9656215;R-HSA-9656214"
R-HSA-9623433,"NR1H2 & NR1H3 regulate gene expression to control bile acid homeostasis",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,6,6,4.2619690296917176E-4,9606,Homo sapiens,"RXRA","","R-HSA-9631296;R-HSA-9029517;R-HSA-9029580;R-HSA-9029566;R-HSA-9029536;R-HSA-9607342"
R-HSA-9026519,"Activated NTRK2 signals through RAS",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"NTRK2","","R-HSA-9028328;R-HSA-9026891;R-HSA-9026890;R-HSA-9026493"
R-HSA-5339716,"Signaling by GSK3beta mutants",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPP2R5A","","R-HSA-5339713"
R-HSA-111461,"Cytochrome c-mediated apoptotic response",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,10,12,8.523938059383435E-4,9606,Homo sapiens,"CASP9","","R-HSA-114256;R-HSA-114259;R-HSA-9627056;R-HSA-9627089;R-HSA-6804596;R-HSA-114261;R-HSA-9627078;R-HSA-6805426;R-HSA-6804652;R-HSA-114252"
R-HSA-416550,"Sema4D mediated inhibition of cell attachment and migration",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,4,6,4.2619690296917176E-4,9606,Homo sapiens,"RND1","","R-HSA-400677;R-HSA-416562;R-HSA-416546;R-HSA-416559"
R-HSA-4839748,"Signaling by AMER1 mutants",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,2,1.4206563432305724E-4,9606,Homo sapiens,"PPP2R5A","","R-HSA-4839746"
R-HSA-4839735,"Signaling by AXIN mutants",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,2,1.4206563432305724E-4,9606,Homo sapiens,"PPP2R5A","","R-HSA-4839734"
R-HSA-381183,"ATF6 (ATF6-alpha) activates chaperone genes",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,2,5,3.5516408580764315E-4,9606,Homo sapiens,"ATF4","","R-HSA-1791150;R-HSA-1791107"
R-HSA-9758881,"Uptake of dietary cobalamins into enterocytes",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,2,7,4.972297201307004E-4,9606,Homo sapiens,"AMN","","R-HSA-3000137;R-HSA-3000103"
R-HSA-2214320,"Anchoring fibril formation",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,4,2.841312686461145E-4,9606,Homo sapiens,"COL4A3","","R-HSA-2396234"
R-HSA-3772470,"Negative regulation of TCF-dependent signaling by WNT ligand antagonists",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,5,3.5516408580764315E-4,9606,Homo sapiens,"WIF1","","R-HSA-3769370"
R-HSA-9683673,"Maturation of protein 3a",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,7,4.972297201307004E-4,9606,Homo sapiens,"ST6GALNAC4","","R-HSA-9683769"
R-HSA-9694719,"Maturation of protein 3a",1,15,9.879470460383323E-4,0.6282091532602408,0.6665058674947857,1,7,4.972297201307004E-4,9606,Homo sapiens,"ST6GALNAC4","","R-HSA-9694718"
R-HSA-75105,"Fatty acyl-CoA biosynthesis",5,82,0.00540077718500955,0.6282854960398124,0.6665058674947857,4,25,0.0017758204290382155,9606,Homo sapiens,"ACSL1;SCD5;MAL;ACSBG1","","R-HSA-5695957;R-HSA-201035;R-HSA-75849;R-HSA-8847579"
R-HSA-9018679,"Biosynthesis of EPA-derived SPMs",2,33,0.0021734835012843312,0.6397723419113492,0.6665058674947857,2,17,0.0012075578917459867,9606,Homo sapiens,"HPGD;PTGS2","","R-HSA-9018880;R-HSA-9023968"
R-HSA-165159,"MTOR signalling",3,50,0.0032931568201277745,0.6402901233788523,0.6665058674947857,16,29,0.00205995169768433,9606,Homo sapiens,"RRAGD;FPR1;EIF4E","","R-HSA-5653974;R-HSA-8952716;R-HSA-447074;R-HSA-5653968;R-HSA-377186;R-HSA-5672828;R-HSA-165708;R-HSA-5672824;R-HSA-165680;R-HSA-5653957;R-HSA-165718;R-HSA-380979;R-HSA-9679044;R-HSA-5672843;R-HSA-165692;R-HSA-8952726"
R-HSA-168164,"Toll Like Receptor 3 (TLR3) Cascade",7,116,0.0076401238226964365,0.6425823222504226,0.6665058674947857,17,73,0.00518539565279159,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2;S100A12;S100P;AGER;NFKB2","","R-HSA-168162;R-HSA-168166;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-168136;R-HSA-450348;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-9630923;R-HSA-450333;R-HSA-199935;R-HSA-9773803"
R-HSA-9033241,"Peroxisomal protein import",4,67,0.004412830138971218,0.6440928527047292,0.6665058674947857,3,26,0.0018468532461997443,9606,Homo sapiens,"NUDT7;CAT;MLYCD;ACOX3","","R-HSA-9033233;R-HSA-9033235;R-HSA-9033236"
R-HSA-112310,"Neurotransmitter release cycle",6,100,0.006586313640255549,0.6450668415663429,0.6665058674947857,16,37,0.0026282142349765593,9606,Homo sapiens,"UNC13B;MAOB;MAOA;STXBP1;SLC1A1;SYN2;SLC18A2","","R-HSA-380901;R-HSA-380869;R-HSA-888589;R-HSA-210404;R-HSA-380905;R-HSA-374922;R-HSA-380586;R-HSA-372529;R-HSA-374899;R-HSA-374909;R-HSA-210426;R-HSA-380574;R-HSA-372542;R-HSA-372505;R-HSA-210430;R-HSA-917744"
R-HSA-8986944,"Transcriptional Regulation by MECP2",6,100,0.006586313640255549,0.6450668415663429,0.6665058674947857,11,77,0.0054695269214377045,9606,Homo sapiens,"SOX2;PTPN1;AGO4;PPARG","","R-HSA-9615554;R-HSA-9615570;R-HSA-9615571;R-HSA-9615536;R-HSA-9023549;R-HSA-9021183;R-HSA-9021182;R-HSA-9017441;R-HSA-9023538;R-HSA-9017447;R-HSA-9615501"
R-HSA-9006931,"Signaling by Nuclear Receptors",24,387,0.025489033787788974,0.6469198590570242,0.6665058674947857,161,196,0.01392243216365961,9606,Homo sapiens,"FOXA1;CPT1A;CAV2;SRF;AKR1C3;PIK3R3;TGFA;ESR1;GNG11;RXRA;NR5A2;ERBB4;AGO4;MYB;ALDH1A1;TFF3;PDK4;HBEGF","","R-HSA-9018505;R-HSA-9008267;R-HSA-9029517;R-HSA-9021068;R-HSA-9023884;R-HSA-8931981;R-HSA-9008271;R-HSA-9008270;R-HSA-9018497;R-HSA-9009536;R-HSA-9018499;R-HSA-9024386;R-HSA-5362522;R-HSA-9008258;R-HSA-5422942;R-HSA-9009541;R-HSA-9035143;R-HSA-9632412;R-HSA-9018503;R-HSA-9009817;R-HSA-9029531;R-HSA-9008285;R-HSA-9021596;R-HSA-9625479;R-HSA-9035167;R-HSA-5334854;R-HSA-9029521;R-HSA-9625482;R-HSA-9021072;R-HSA-9625487;R-HSA-9021079;R-HSA-9021609;R-HSA-9009065;R-HSA-9028525;R-HSA-9632182;R-HSA-9035180;R-HSA-9028524;R-HSA-9716913;R-HSA-9029551;R-HSA-9028526;R-HSA-9021601;R-HSA-9035169;R-HSA-9021600;R-HSA-9657786;R-HSA-9029536;R-HSA-9605051;R-HSA-9657791;R-HSA-9605052;R-HSA-9029561;R-HSA-9008315;R-HSA-9657767;R-HSA-9029566;R-HSA-9035185;R-HSA-9029555;R-HSA-9607342;R-HSA-9657775;R-HSA-9028533;R-HSA-8932020;R-HSA-8932021;R-HSA-9624272;R-HSA-9625814;R-HSA-9038029;R-HSA-9029580;R-HSA-9716947;R-HSA-9618394;R-HSA-8939201;R-HSA-8932033;R-HSA-9618392;R-HSA-8939203;R-HSA-8939204;R-HSA-8932037;R-HSA-9605056;R-HSA-9009371;R-HSA-9605057;R-HSA-9012186;R-HSA-9605063;R-HSA-9021660;R-HSA-9605060;R-HSA-9018334;R-HSA-9038545;R-HSA-9018325;R-HSA-9029591;R-HSA-5634100;R-HSA-5615668;R-HSA-5634103;R-HSA-9012203;R-HSA-9011949;R-HSA-8932076;R-HSA-9011950;R-HSA-9009378;R-HSA-9011941;R-HSA-9038052;R-HSA-9012196;R-HSA-8932070;R-HSA-9011961;R-HSA-9618407;R-HSA-9011966;R-HSA-9618405;R-HSA-9011952;R-HSA-9012208;R-HSA-9021170;R-HSA-8932084;R-HSA-9657836;R-HSA-9011958;R-HSA-9011981;R-HSA-9035279;R-HSA-9633044;R-HSA-9011983;R-HSA-9011971;R-HSA-9634584;R-HSA-9011975;R-HSA-9011997;R-HSA-9035281;R-HSA-9011985;R-HSA-9011984;R-HSA-9618486;R-HSA-9032751;R-HSA-203946;R-HSA-9012000;R-HSA-9624353;R-HSA-9618479;R-HSA-9619756;R-HSA-9624365;R-HSA-9024334;R-HSA-9024326;R-HSA-9624925;R-HSA-9031512;R-HSA-9631296;R-HSA-9012315;R-HSA-9623366;R-HSA-200406;R-HSA-9012319;R-HSA-8954207;R-HSA-9031518;R-HSA-9623365;R-HSA-9038161;R-HSA-9038163;R-HSA-8954199;R-HSA-9031510;R-HSA-9027670;R-HSA-9024361;R-HSA-1254386;R-HSA-9608048;R-HSA-8954208;R-HSA-9031521;R-HSA-9023840;R-HSA-1254392;R-HSA-9031522;R-HSA-9625465;R-HSA-9023845;R-HSA-9031527;R-HSA-9023846;R-HSA-9021050;R-HSA-9035133;R-HSA-9009533;R-HSA-9608039;R-HSA-9018494;R-HSA-9023859;R-HSA-9023861;R-HSA-9023860;R-HSA-9009526"
R-HSA-1980143,"Signaling by NOTCH1",5,84,0.005532503457814661,0.6490359103508608,0.6665058674947857,14,39,0.0027702798692996163,9606,Homo sapiens,"TLE1;HEY1;ARRB1;MAMLD1","","R-HSA-1980123;R-HSA-1980118;R-HSA-4396371;R-HSA-1980078;R-HSA-1980047;R-HSA-1912393;R-HSA-1912394;R-HSA-4396347;R-HSA-4396379;R-HSA-1912391;R-HSA-1912359;R-HSA-1980067;R-HSA-4396382;R-HSA-1980065"
R-HSA-2197563,"NOTCH2 intracellular domain regulates transcription",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,9,9,6.392953544537576E-4,9606,Homo sapiens,"MAMLD1","","R-HSA-2976716;R-HSA-2127285;R-HSA-2197588;R-HSA-2976551;R-HSA-2976742;R-HSA-2976726;R-HSA-2197562;R-HSA-2197564;R-HSA-2976563"
R-HSA-9028731,"Activated NTRK2 signals through FRS2 and FRS3",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,7,7,4.972297201307004E-4,9606,Homo sapiens,"NTRK2","","R-HSA-9032073;R-HSA-9028728;R-HSA-9032426;R-HSA-9028730;R-HSA-9031981;R-HSA-9032067;R-HSA-9032402"
R-HSA-3656237,"Defective EXT2 causes exostoses 2",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"GPC3","","R-HSA-9036289;R-HSA-3656254;R-HSA-9036290;R-HSA-3656267"
R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"GPC3","","R-HSA-9036283;R-HSA-3656261;R-HSA-9036285;R-HSA-3656257"
R-HSA-4839743,"Signaling by CTNNB1 phospho-site mutants",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,4,4,2.841312686461145E-4,9606,Homo sapiens,"PPP2R5A","","R-HSA-4827388;R-HSA-4839635;R-HSA-4839634;R-HSA-4839638"
R-HSA-5358752,"CTNNB1 T41 mutants aren't phosphorylated",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPP2R5A","","R-HSA-4839638"
R-HSA-5358751,"CTNNB1 S45 mutants aren't phosphorylated",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPP2R5A","","R-HSA-4827388"
R-HSA-5358749,"CTNNB1 S37 mutants aren't phosphorylated",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPP2R5A","","R-HSA-4839635"
R-HSA-5358747,"CTNNB1 S33 mutants aren't phosphorylated",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"PPP2R5A","","R-HSA-4839634"
R-HSA-5619094,"Variant SLC6A14 may confer susceptibility towards obesity",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,1,7.103281716152862E-5,9606,Homo sapiens,"SLC6A14","","R-HSA-5659674"
R-HSA-975144,"IRAK1 recruits IKK complex upon TLR7/8 or 9 stimulation",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"PELI2","","R-HSA-975142;R-HSA-975122;R-HSA-975139"
R-HSA-937039,"IRAK1 recruits IKK complex",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"PELI2","","R-HSA-937050;R-HSA-937034;R-HSA-937044"
R-HSA-77305,"Beta oxidation of palmitoyl-CoA to myristoyl-CoA",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,3,4,2.841312686461145E-4,9606,Homo sapiens,"HADH","","R-HSA-77301;R-HSA-77303;R-HSA-77304"
R-HSA-4641265,"Repression of WNT target genes",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,5,7,4.972297201307004E-4,9606,Homo sapiens,"TLE1","","R-HSA-4649028;R-HSA-8944349;R-HSA-4641231;R-HSA-5229348;R-HSA-4641229"
R-HSA-8941856,"RUNX3 regulates NOTCH signaling",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,5,7,4.972297201307004E-4,9606,Homo sapiens,"MAMLD1","","R-HSA-1980047;R-HSA-8878243;R-HSA-4396347;R-HSA-8878237;R-HSA-8878220"
R-HSA-9027276,"Erythropoietin activates Phosphoinositide-3-kinase (PI3K)",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,4,7,4.972297201307004E-4,9606,Homo sapiens,"PIK3R5","","R-HSA-9021627;R-HSA-9027275;R-HSA-9012657;R-HSA-9027280"
R-HSA-8866427,"VLDLR internalisation and degradation",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,2,4,2.841312686461145E-4,9606,Homo sapiens,"CLTA","","R-HSA-8855131;R-HSA-8855130"
R-HSA-8984722,"Interleukin-35 Signalling",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,9,26,0.0018468532461997443,9606,Homo sapiens,"STAT4","","R-HSA-8950522;R-HSA-8983996;R-HSA-8983983;R-HSA-8983872;R-HSA-8984963;R-HSA-8950453;R-HSA-8983876;R-HSA-8984964;R-HSA-8983878"
R-HSA-75892,"Platelet Adhesion to exposed collagen",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,2,6,4.2619690296917176E-4,9606,Homo sapiens,"VWF","","R-HSA-114671;R-HSA-114670"
R-HSA-380615,"Serotonin clearance from the synaptic cleft",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,4,2.841312686461145E-4,9606,Homo sapiens,"MAOB;MAOA","","R-HSA-141186"
R-HSA-1247673,"Erythrocytes take up oxygen and release carbon dioxide",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,6,4.2619690296917176E-4,9606,Homo sapiens,"HBB","","R-HSA-1247668"
R-HSA-8983432,"Interleukin-15 signaling",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,2,17,0.0012075578917459867,9606,Homo sapiens,"GAB2","","R-HSA-8983425;R-HSA-8983424"
R-HSA-198323,"AKT phosphorylates targets in the cytosol",1,16,0.0010538101824408878,0.6519538512403753,0.6665058674947857,1,9,6.392953544537576E-4,9606,Homo sapiens,"CASP9","","R-HSA-198621"
R-HSA-1638074,"Keratan sulfate/keratin metabolism",3,51,0.00335901995653033,0.6533958835066914,0.6665058674947857,11,16,0.001136525074584458,9606,Homo sapiens,"SLC35D2;PRELP;CHST5","","R-HSA-2046239;R-HSA-2046175;R-HSA-2046222;R-HSA-2025724;R-HSA-2046285;R-HSA-2046298;R-HSA-2025723;R-HSA-2046265;R-HSA-1793217;R-HSA-2046180;R-HSA-744231"
R-HSA-75876,"Synthesis of very long-chain fatty acyl-CoAs",3,51,0.00335901995653033,0.6533958835066914,0.6665058674947857,2,12,8.523938059383435E-4,9606,Homo sapiens,"ACSL1;ACSBG1","","R-HSA-5695957;R-HSA-201035"
R-HSA-500792,"GPCR ligand binding",38,608,0.04004478693275374,0.6539513196912148,0.6665058674947857,39,217,0.015414121324051712,9606,Homo sapiens,"PTGER4;VIPR1;CXCL8;RAMP3;GIPR;FPR1;ADRB1;ADRB2;PTH1R;FPR2;CXCL3;CXCL2;CXCL5;CX3CL1;HCAR3;EDNRA;C5;EDNRB;ADGRE5;CXCR1;CNR1;ADGRE3;CXCR2;PCDH1;S1PR4;CCL23;FZD5;P2RY14;GNG11;GNAS;AGTR2;VIP;PF4","","R-HSA-9731924;R-HSA-391940;R-HSA-417858;R-HSA-964811;R-HSA-3296309;R-HSA-9609310;R-HSA-420233;R-HSA-420489;R-HSA-9731931;R-HSA-9696323;R-HSA-9667456;R-HSA-443986;R-HSA-388560;R-HSA-9731393;R-HSA-390674;R-HSA-9611851;R-HSA-373791;R-HSA-373342;R-HSA-9611721;R-HSA-9611852;R-HSA-419428;R-HSA-444773;R-HSA-419426;R-HSA-375395;R-HSA-9615348;R-HSA-444527;R-HSA-381612;R-HSA-391913;R-HSA-374251;R-HSA-201708;R-HSA-420265;R-HSA-373813;R-HSA-9667619;R-HSA-420214;R-HSA-388468;R-HSA-420274;R-HSA-9611751;R-HSA-879674;R-HSA-9733292"
R-HSA-977443,"GABA receptor activation",4,68,0.004478693275373773,0.6554217333205639,0.6665058674947857,8,12,8.523938059383435E-4,9606,Homo sapiens,"GNAL;ADCY9;KCNJ15;GNG11","","R-HSA-170674;R-HSA-1013020;R-HSA-170666;R-HSA-1013013;R-HSA-1013012;R-HSA-392206;R-HSA-170686;R-HSA-170671"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",4,68,0.004478693275373773,0.6554217333205639,0.6665058674947857,6,34,0.0024151157834919734,9606,Homo sapiens,"GPX3;CAT;SOD3","","R-HSA-3299682;R-HSA-3697838;R-HSA-3341397;R-HSA-6799695;R-HSA-4837364;R-HSA-76031"
R-HSA-5576892,"Phase 0 - rapid depolarisation",2,34,0.0022393466376868865,0.6557840542986821,0.6665058674947857,2,2,1.4206563432305724E-4,9606,Homo sapiens,"SCN7A;CACNA2D2","","R-HSA-5577213;R-HSA-5576895"
R-HSA-451326,"Activation of kainate receptors upon glutamate binding",2,34,0.0022393466376868865,0.6557840542986821,0.6665058674947857,3,6,4.2619690296917176E-4,9606,Homo sapiens,"GNG11;NCALD","","R-HSA-451283;R-HSA-451311;R-HSA-500717"
R-HSA-622312,"Inflammasomes",2,34,0.0022393466376868865,0.6557840542986821,0.6665058674947857,4,28,0.0019889188805228015,9606,Homo sapiens,"CASP1;NFKB2","","R-HSA-9603905;R-HSA-844617;R-HSA-844618;R-HSA-844612"
R-HSA-9757110,"Prednisone ADME",2,34,0.0022393466376868865,0.6557840542986821,0.6665058674947857,2,14,9.944594402614007E-4,9606,Homo sapiens,"HSD11B1;AKR1C1","","R-HSA-9757706;R-HSA-9758682"
R-HSA-8940973,"RUNX2 regulates osteoblast differentiation",2,34,0.0022393466376868865,0.6557840542986821,0.6665058674947857,3,24,0.001704787611876687,9606,Homo sapiens,"YES1;HEY1","","R-HSA-8937820;R-HSA-9008177;R-HSA-8937844"
R-HSA-418346,"Platelet homeostasis",7,118,0.007771850095501548,0.6598697204452475,0.6665058674947857,11,31,0.0022020173320073874,9606,Homo sapiens,"ITPR1;GNAS;PECAM1;PPP2R5A;GNG11;PRKG1","","R-HSA-392852;R-HSA-392870;R-HSA-418549;R-HSA-210294;R-HSA-418451;R-HSA-210277;R-HSA-432143;R-HSA-435244;R-HSA-139854;R-HSA-418442;R-HSA-392874"
R-HSA-174824,"Plasma lipoprotein assembly, remodeling, and clearance",6,102,0.00671803991306066,0.6635687361616335,0.6665058674947857,24,86,0.0061088222758914614,9606,Homo sapiens,"AMN;LPL;CLTA;A2M;LDLR;ACAT1","","R-HSA-171106;R-HSA-174624;R-HSA-174657;R-HSA-6784676;R-HSA-6784738;R-HSA-264834;R-HSA-171141;R-HSA-174757;R-HSA-171087;R-HSA-8857928;R-HSA-174706;R-HSA-171122;R-HSA-171059;R-HSA-264758;R-HSA-6784628;R-HSA-264848;R-HSA-6784735;R-HSA-6784734;R-HSA-174808;R-HSA-6784861;R-HSA-8855131;R-HSA-8855130;R-HSA-6784729;R-HSA-8876696"
R-HSA-3928662,"EPHB-mediated forward signaling",3,52,0.0034248830929328854,0.6661559286136236,0.6665058674947857,9,26,0.0018468532461997443,9606,Homo sapiens,"YES1;LIMK2;KALRN","","R-HSA-3928617;R-HSA-3928623;R-HSA-4093336;R-HSA-3928627;R-HSA-3928577;R-HSA-3928608;R-HSA-3928583;R-HSA-3928645;R-HSA-3928612"
R-HSA-450294,"MAP kinase activation",4,69,0.004544556411776329,0.6665058674947857,0.6665058674947857,14,32,0.002273050149168916,9606,Homo sapiens,"MAPK10;RPS6KA5;RPS6KA2;MAPKAPK2","","R-HSA-168162;R-HSA-199910;R-HSA-198756;R-HSA-450222;R-HSA-168136;R-HSA-450348;R-HSA-198669;R-HSA-199917;R-HSA-199895;R-HSA-450257;R-HSA-168053;R-HSA-198746;R-HSA-450333;R-HSA-199935"
R-HSA-416482,"G alpha (12/13) signalling events",5,86,0.005664229730619772,0.6690390856531487,0.6690390856531487,5,15,0.0010654922574229295,9606,Homo sapiens,"ARHGEF15;MCF2L;KALRN;GNG11;ARHGEF6","","R-HSA-751019;R-HSA-751039;R-HSA-419166;R-HSA-751027;R-HSA-751029"
R-HSA-5654733,"Negative regulation of FGFR4 signaling",2,35,0.002305209774089442,0.6712214704896811,0.6712214704896811,14,14,9.944594402614007E-4,9606,Homo sapiens,"SPRY2;FGFR4","","R-HSA-1295634;R-HSA-934604;R-HSA-1295632;R-HSA-1295604;R-HSA-1295609;R-HSA-5654684;R-HSA-1549564;R-HSA-1295613;R-HSA-5654566;R-HSA-934559;R-HSA-1295622;R-HSA-1295621;R-HSA-5654734;R-HSA-1295599"
R-HSA-5654708,"Downstream signaling of activated FGFR3",2,35,0.002305209774089442,0.6712214704896811,0.6712214704896811,22,23,0.0016337547947151583,9606,Homo sapiens,"FGFR3","","R-HSA-5654646;R-HSA-5654647;R-HSA-5654709;R-HSA-5654643;R-HSA-5654640;R-HSA-5654416;R-HSA-5654224;R-HSA-5654641;R-HSA-5654705;R-HSA-5654623;R-HSA-5654631;R-HSA-5654628;R-HSA-5654148;R-HSA-8941628;R-HSA-5654625;R-HSA-5654222;R-HSA-5654637;R-HSA-5654413;R-HSA-5654634;R-HSA-5654408;R-HSA-5654633;R-HSA-5654409"
